97;233;231;142;land;false;desert;1
98;250;202;241;land;false;forest;1
99;243;127;203;land;true;forest;1
100;127;190;185;land;false;jungle;1
101;237;251;84;land;false;plains;1
102;239;231;234;land;false;forest;1
103;81;206;228;land;false;forest;1
104;191;156;191;land;false;forest;1
105;212;79;254;land;false;plains;1
106;72;248;195;land;false;hills;1
107;113;178;231;land;false;hills;1
108;213;228;171;land;false;forest;1
109;62;253;226;land;false;forest;1
110;210;141;235;land;false;hills;1
111;230;105;171;land;false;jungle;1
112;241;146;159;land;true;plains;1
113;120;231;248;land;false;plains;1
114;171;136;243;land;true;plains;1
115;193;182;182;land;false;plains;1
116;254;62;220;land;false;forest;1
117;230;189;101;land;false;desert;1
118;236;109;204;land;false;plains;1
119;227;243;158;land;false;forest;1
120;254;194;148;land;false;forest;1
121;240;247;34;land;false;forest;1
122;222;192;155;land;false;jungle;1
123;240;233;203;land;false;forest;1
124;135;221;168;land;false;forest;1
125;254;95;164;land;true;plains;1
126;185;142;217;land;false;desert;1
127;57;227;244;land;true;forest;1
128;164;250;139;land;false;forest;1
129;199;178;221;land;true;desert;1
130;174;244;114;land;false;jungle;1
131;124;195;185;land;false;forest;1
132;175;178;209;land;true;forest;1
133;191;197;209;land;false;forest;1
134;219;203;232;land;false;forest;1
135;231;233;42;land;false;desert;1
136;75;235;241;land;false;hills;1
137;250;85;251;land;false;plains;1
138;244;49;254;land;true;mountain;1
139;215;132;245;land;false;hills;1
140;159;196;163;land;false;jungle;1
141;247;229;107;land;false;plains;1
142;146;219;145;land;false;hills;1
143;205;233;77;land;false;forest;1
144;219;227;167;land;true;jungle;1
145;227;221;144;land;false;forest;1
146;199;120;184;land;false;desert;1
147;230;212;236;land;false;forest;1
148;121;230;190;land;false;hills;1
149;103;220;253;land;true;forest;1
150;182;169;227;land;false;jungle;1
151;202;236;66;land;false;forest;1
152;226;185;90;land;false;jungle;1
153;231;206;207;land;true;desert;1
154;168;147;205;land;false;forest;1
155;251;253;47;land;false;plains;1
156;234;130;221;land;false;jungle;1
157;204;241;188;land;false;jungle;1
158;130;253;215;land;false;plains;1
159;226;165;249;land;true;forest;1
160;125;204;213;land;false;forest;1
161;233;76;253;land;false;plains;1
162;151;216;197;land;false;plains;1
163;198;249;251;land;false;plains;1
164;138;249;184;land;true;forest;1
165;44;245;219;land;false;plains;1
166;214;139;218;land;false;plains;1
167;218;202;228;land;false;jungle;1
168;111;219;241;land;false;forest;1
169;244;201;184;land;false;forest;1
170;203;229;140;land;false;jungle;1
171;233;117;239;land;false;plains;1
172;227;232;93;land;false;forest;1
173;241;252;63;land;false;forest;1
174;159;251;236;land;false;mountain;1
175;97;239;240;land;false;plains;1
176;223;195;113;land;false;plains;1
177;244;141;140;land;false;plains;1
178;251;52;252;land;false;forest;1
179;227;229;162;land;true;forest;1
180;227;172;247;land;true;mountain;1
181;163;254;102;land;false;forest;1
182;59;223;220;land;false;plains;1
183;128;224;168;land;false;plains;1
184;224;206;254;land;false;jungle;1
185;224;191;125;land;false;plains;1
186;228;201;193;land;false;forest;1
187;253;200;193;land;true;forest;1
188;141;156;222;land;false;plains;1
189;161;229;231;land;true;jungle;1
190;137;146;237;land;false;jungle;1
191;206;244;103;land;false;forest;1
192;232;136;191;land;false;forest;1
193;176;112;230;land;false;forest;1
194;245;203;218;land;false;forest;1
195;122;197;192;land;false;forest;1
196;193;198;189;land;false;plains;1
197;143;183;181;land;false;desert;1
198;223;245;49;land;true;plains;1
199;146;169;219;land;true;plains;1
200;192;202;202;land;false;plains;1
201;207;137;168;land;false;forest;1
202;224;121;210;land;false;desert;1
203;173;210;202;land;false;plains;1
204;222;112;172;land;false;forest;1
205;140;226;218;land;false;jungle;1
206;197;188;145;land;false;plains;1
207;235;38;251;land;false;desert;1
208;225;151;132;land;false;plains;1
209;75;240;208;land;false;plains;1
210;210;166;136;land;true;jungle;1
211;243;194;216;land;false;forest;1
212;128;234;241;land;false;desert;1
213;214;194;138;land;false;plains;1
214;211;252;83;land;false;plains;1
215;77;198;228;land;false;jungle;1
216;233;104;244;land;false;plains;1
217;193;119;241;land;false;forest;1
218;209;232;132;land;true;forest;1
219;237;130;247;land;false;forest;1
220;188;208;183;land;false;desert;1
221;181;142;240;land;false;desert;1
222;201;232;137;land;false;desert;1
223;177;139;192;land;false;forest;1
224;185;238;184;land;false;jungle;1
225;196;200;193;land;false;plains;1
226;74;251;228;land;false;jungle;1
227;101;190;226;land;false;plains;1
228;181;133;214;land;false;forest;1
229;182;236;145;land;false;plains;1
230;196;158;213;land;false;jungle;1
231;208;247;54;land;false;forest;1
232;213;98;249;land;false;jungle;1
233;215;227;191;land;false;forest;1
234;235;51;221;land;false;forest;1
235;131;203;238;land;true;plains;1
236;213;135;178;land;false;plains;1
237;167;235;248;land;false;forest;1
238;241;182;107;land;false;plains;1
239;236;175;135;land;false;forest;1
240;139;214;189;land;false;plains;1
241;152;195;164;land;false;desert;1
242;197;124;220;land;false;jungle;1
243;252;244;27;land;false;desert;1
244;114;225;253;land;false;jungle;1
245;249;76;214;land;false;jungle;1
246;132;215;187;land;false;jungle;1
247;188;181;209;land;false;plains;1
248;250;183;164;land;false;jungle;1
249;225;171;237;land;false;plains;1
250;114;220;189;land;false;desert;1
251;162;163;216;land;false;plains;1
252;194;199;121;land;true;desert;1
253;196;127;230;land;true;jungle;1
254;212;234;184;land;false;plains;1
255;205;57;250;land;false;plains;1
256;114;225;191;land;false;jungle;1
257;186;178;236;land;true;forest;1
258;147;217;174;land;false;plains;1
259;197;233;95;land;false;plains;1
260;235;223;90;land;false;desert;1
261;189;247;119;land;false;desert;1
262;242;175;221;land;false;desert;1
263;198;244;159;land;true;desert;1
264;225;152;127;land;false;forest;1
265;231;194;219;land;false;plains;1
266;235;72;252;land;false;plains;1
267;142;157;225;land;false;desert;1
268;130;126;252;land;false;mountain;1
269;142;192;228;land;false;desert;1
270;125;235;215;land;true;forest;1
271;118;225;182;land;false;forest;1
272;222;176;162;land;false;forest;1
273;184;195;170;land;false;forest;1
274;251;168;167;land;true;jungle;1
275;112;230;191;land;false;plains;1
276;207;202;209;land;false;jungle;1
277;249;133;237;land;false;forest;1
278;130;227;150;land;false;jungle;1
279;241;139;220;land;false;jungle;1
280;243;123;183;land;false;plains;1
281;197;250;209;land;false;plains;1
282;241;97;204;land;false;desert;1
283;242;169;189;land;false;plains;1
284;244;222;112;land;false;jungle;1
285;249;245;47;land;false;plains;1
286;86;216;227;land;false;jungle;1
287;246;97;169;land;false;plains;1
288;184;173;253;land;false;jungle;1
289;244;147;217;land;false;hills;1
290;179;202;180;land;true;jungle;1
291;223;207;92;land;false;plains;1
292;28;244;244;land;false;plains;1
293;58;252;206;land;false;hills;1
294;181;185;159;land;false;forest;1
295;234;246;158;land;false;plains;1
296;159;123;250;land;false;forest;1
297;46;253;214;land;false;forest;1
298;199;120;182;land;true;plains;1
299;234;196;251;land;false;forest;1
300;248;127;157;land;false;plains;1
301;228;181;185;land;false;plains;1
302;143;230;179;land;true;forest;1
303;153;185;220;land;false;forest;1
304;243;136;197;land;false;forest;1
305;34;221;247;land;false;forest;1
306;224;161;247;land;false;desert;1
307;246;235;122;land;false;forest;1
308;245;145;216;land;false;jungle;1
309;142;212;198;land;false;plains;1
310;223;139;215;land;false;hills;1
311;176;109;244;land;false;forest;1
312;253;105;167;land;false;plains;1
313;233;134;189;land;false;desert;1
314;186;231;156;land;false;forest;1
315;166;221;126;land;true;plains;1
316;131;181;228;land;false;plains;1
317;223;83;233;land;false;plains;1
318;148;170;229;land;false;jungle;1
319;143;174;196;land;false;plains;1
320;141;237;172;land;true;forest;1
321;158;254;127;land;true;plains;1
322;232;237;106;land;true;forest;1
323;200;245;199;land;false;forest;1
324;95;226;242;land;false;forest;1
325;150;231;189;land;false;desert;1
326;188;169;166;land;true;jungle;1
327;129;252;169;land;false;plains;1
328;175;219;248;land;false;forest;1
329;200;61;254;land;false;jungle;1
330;207;231;213;land;false;forest;1
331;183;242;154;land;false;forest;1
332;27;245;238;land;true;desert;1
333;93;208;231;land;true;forest;1
334;148;186;208;land;false;forest;1
335;200;177;146;land;false;plains;1
336;206;138;248;land;false;plains;1
337;81;245;237;land;false;forest;1
338;121;235;226;land;false;forest;1
339;188;253;67;land;false;forest;1
340;252;155;176;land;false;forest;1
341;167;146;211;land;false;jungle;1
342;234;145;131;land;false;forest;1
343;245;57;212;land;false;desert;1
344;254;241;184;land;false;desert;1
345;209;149;212;land;false;forest;1
346;209;168;165;land;true;forest;1
347;207;135;222;land;false;plains;1
348;238;218;125;land;true;forest;1
349;213;241;194;land;false;jungle;1
350;221;200;243;land;false;forest;1
351;252;235;59;land;false;forest;1
352;201;125;202;land;false;desert;1
353;247;224;34;land;false;hills;1
354;156;218;194;land;false;jungle;1
355;223;231;53;land;false;jungle;1
356;224;237;83;land;true;desert;1
357;167;227;233;land;false;desert;1
358;230;190;225;land;false;forest;1
359;207;129;176;land;false;forest;1
360;141;244;213;land;true;forest;1
361;242;44;226;land;false;forest;1
362;240;51;218;land;false;plains;1
363;179;169;235;land;true;plains;1
364;211;138;204;land;false;plains;1
365;223;187;234;land;false;desert;1
366;190;132;226;land;false;jungle;1
367;162;220;155;land;false;desert;1
368;181;146;191;land;false;jungle;1
369;162;179;164;land;true;forest;1
370;226;204;182;land;false;hills;1
371;186;206;151;land;false;plains;1
372;220;191;220;land;false;plains;1
373;168;217;121;land;false;hills;1
374;162;151;216;land;false;plains;1
375;18;248;246;land;false;jungle;1
376;197;200;166;land;false;jungle;1
377;215;191;98;land;false;desert;1
378;116;251;152;land;true;plains;1
379;217;141;160;land;false;desert;1
380;190;172;174;land;false;jungle;1
381;213;101;188;land;false;forest;1
382;83;222;196;land;true;desert;1
383;203;196;142;land;false;forest;1
384;129;149;226;land;false;forest;1
385;102;155;250;land;false;desert;1
386;215;237;233;land;false;plains;1
387;115;159;252;land;false;jungle;1
388;215;182;249;land;false;plains;1
389;132;124;249;land;false;forest;1
390;173;204;219;land;false;forest;1
391;206;244;101;land;true;desert;1
392;173;233;140;land;false;desert;1
393;145;137;242;land;false;forest;1
394;240;171;138;land;false;forest;1
395;243;186;94;land;false;plains;1
396;144;233;162;land;true;desert;1
397;201;70;236;land;false;jungle;1
398;137;252;245;land;false;plains;1
399;237;215;166;land;true;jungle;1
400;137;209;238;land;true;desert;1
401;253;176;231;land;false;desert;1
402;239;212;147;land;false;forest;1
403;189;193;147;land;true;jungle;1
404;246;144;131;land;false;forest;1
405;239;89;241;land;false;jungle;1
406;242;194;125;land;false;forest;1
407;162;248;175;land;false;plains;1
408;249;192;75;land;true;forest;1
409;203;177;147;land;false;desert;1
410;134;226;175;land;false;forest;1
411;194;158;174;land;false;jungle;1
412;238;224;163;land;false;plains;1
413;75;238;196;land;false;desert;1
414;178;245;245;land;false;plains;1
415;195;122;184;land;false;desert;1
416;77;254;213;land;false;plains;1
417;246;97;172;land;false;forest;1
418;249;203;131;land;false;forest;1
419;155;231;119;land;false;plains;1
420;243;249;42;land;false;plains;1
421;234;98;213;land;false;desert;1
422;254;254;99;land;false;hills;1
423;249;154;104;land;false;plains;1
424;181;110;217;land;true;desert;1
425;82;230;192;land;false;forest;1
426;227;238;88;land;false;plains;1
427;204;192;184;land;false;desert;1
428;222;219;218;land;false;jungle;1
429;221;172;202;land;false;hills;1
430;131;242;224;land;false;forest;1
431;247;188;134;land;false;jungle;1
432;215;200;103;land;true;plains;1
433;232;70;233;land;false;plains;1
434;181;235;180;land;false;forest;1
435;213;234;190;land;false;plains;1
436;161;209;174;land;false;forest;1
437;131;158;234;land;false;jungle;1
438;89;247;193;land;false;plains;1
439;208;153;200;land;false;jungle;1
440;134;191;248;land;true;forest;1
441;185;222;210;land;false;jungle;1
442;139;185;214;land;false;plains;1
443;220;96;192;land;false;jungle;1
444;157;159;205;land;false;forest;1
445;181;196;157;land;false;forest;1
446;243;178;254;land;false;plains;1
447;249;77;206;land;true;jungle;1
448;98;215;191;land;true;jungle;1
449;109;241;203;land;false;forest;1
450;173;224;138;land;true;jungle;1
451;15;252;254;land;false;desert;1
452;106;151;254;land;true;forest;1
453;176;148;185;land;false;hills;1
454;204;127;244;land;false;plains;1
455;175;250;106;land;true;forest;1
456;220;209;161;land;false;plains;1
457;237;248;59;land;false;jungle;1
458;209;126;186;land;true;plains;1
459;120;253;203;land;false;jungle;1
460;161;248;244;land;false;plains;1
461;100;215;224;land;false;plains;1
462;176;193;132;land;false;forest;1
463;253;245;122;land;false;plains;1
464;198;104;230;land;false;forest;1
465;186;247;82;land;false;plains;1
466;248;178;130;land;false;jungle;1
467;228;145;181;land;false;forest;1
468;123;170;215;land;false;jungle;1
469;232;126;187;land;false;forest;1
470;81;236;218;land;false;forest;1
471;84;182;251;land;false;forest;1
472;122;248;251;land;false;jungle;1
473;178;187;211;land;false;forest;1
474;177;148;198;land;false;forest;1
475;249;164;203;land;false;mountain;1
476;165;184;191;land;false;jungle;1
477;218;236;206;land;false;plains;1
478;150;241;240;land;false;plains;1
479;243;164;180;land;true;plains;1
480;62;212;250;land;false;jungle;1
481;212;192;141;land;true;forest;1
482;205;164;211;land;true;forest;1
483;242;252;198;land;false;jungle;1
484;200;188;120;land;false;forest;1
485;169;229;147;land;false;plains;1
486;208;131;176;land;false;forest;1
487;228;222;237;land;false;plains;1
488;90;207;205;land;false;forest;1
489;124;164;228;land;false;jungle;1
490;195;78;237;land;false;plains;1
491;130;236;242;land;false;forest;1
492;162;118;240;land;false;forest;1
493;233;110;194;land;false;plains;1
494;169;136;252;land;false;hills;1
495;202;254;46;land;false;forest;1
496;181;157;239;land;false;forest;1
497;242;228;221;land;false;jungle;1
498;88;172;244;land;true;mountain;1
499;252;72;198;land;false;forest;1
500;185;220;105;land;false;plains;1
501;239;209;81;land;false;plains;1
502;249;181;239;land;false;forest;1
503;186;168;208;land;false;forest;1
504;223;76;202;land;false;plains;1
505;242;181;95;land;false;jungle;1
506;199;103;216;land;true;desert;1
507;245;228;49;land;false;jungle;1
508;195;205;225;land;true;hills;1
509;193;179;162;land;false;jungle;1
510;249;212;110;land;false;plains;1
511;187;200;198;land;false;forest;1
512;243;138;183;land;true;forest;1
513;157;183;216;land;false;jungle;1
514;151;231;231;land;false;jungle;1
515;226;250;188;land;false;desert;1
516;249;109;210;land;false;forest;1
517;81;204;249;land;false;plains;1
518;148;202;200;land;false;desert;1
519;186;200;143;land;false;desert;1
520;176;216;232;land;false;jungle;1
521;233;184;186;land;false;plains;1
522;41;247;245;land;false;forest;1
523;202;225;103;land;true;plains;1
524;80;220;207;land;false;desert;1
525;224;103;188;land;false;plains;1
526;130;224;253;land;false;jungle;1
527;215;247;165;land;false;forest;1
528;189;211;250;land;false;desert;1
529;93;178;234;land;false;plains;1
530;214;103;188;land;true;jungle;1
531;234;47;222;land;false;forest;1
532;182;105;253;land;true;plains;1
533;50;242;236;land;false;forest;1
534;181;228;97;land;true;forest;1
535;224;236;229;land;false;jungle;1
536;234;211;126;land;true;jungle;1
537;134;229;233;land;false;jungle;1
538;156;152;215;land;false;desert;1
539;244;72;223;land;false;forest;1
540;189;145;173;land;false;forest;1
541;213;206;237;land;false;forest;1
542;168;136;205;land;false;jungle;1
543;48;226;238;land;true;jungle;1
544;178;210;136;land;true;plains;1
545;197;194;123;land;false;forest;1
546;138;153;221;land;false;plains;1
547;113;153;252;land;false;plains;1
548;222;87;207;land;false;jungle;1
549;193;217;133;land;false;jungle;1
550;224;169;123;land;false;jungle;1
551;166;232;223;land;false;plains;1
552;118;245;252;land;false;jungle;1
553;171;241;223;land;false;desert;1
554;241;232;124;land;true;forest;1
555;123;251;130;land;false;jungle;1
556;169;239;145;land;false;forest;1
557;185;226;90;land;false;plains;1
558;192;186;165;land;false;plains;1
559;250;246;59;land;false;forest;1
560;192;245;172;land;false;mountain;1
561;253;241;80;land;false;plains;1
562;199;185;122;land;true;jungle;1
563;215;222;87;land;false;plains;1
564;100;208;218;land;false;plains;1
565;8;247;253;land;false;forest;1
566;224;89;209;land;false;desert;1
567;196;186;173;land;false;jungle;1
568;81;247;212;land;false;hills;1
569;217;181;134;land;true;desert;1
570;248;163;187;land;true;plains;1
571;231;71;229;land;false;forest;1
572;229;165;248;land;false;forest;1
573;68;213;235;land;false;forest;1
574;217;229;79;land;false;forest;1
575;95;211;207;land;false;plains;1
576;177;93;249;land;false;hills;1
577;214;236;87;land;true;plains;1
578;190;209;132;land;false;jungle;1
579;225;185;100;land;false;forest;1
580;209;225;180;land;false;forest;1
581;184;187;246;land;false;jungle;1
582;131;228;208;land;false;jungle;1
583;180;172;190;land;false;plains;1
584;207;148;241;land;true;forest;1
585;246;162;228;land;false;plains;1
586;196;207;115;land;false;desert;1
587;203;205;194;land;true;desert;1
588;192;232;130;land;false;jungle;1
589;245;234;191;land;false;plains;1
590;157;209;204;land;false;hills;1
591;222;90;212;land;false;desert;1
592;192;141;221;land;false;jungle;1
593;226;196;161;land;false;forest;1
594;213;101;195;land;true;plains;1
595;225;114;234;land;true;mountain;1
596;220;206;164;land;false;forest;1
597;228;237;172;land;false;plains;1
598;225;217;168;land;false;jungle;1
599;246;116;223;land;false;jungle;1
600;218;213;174;land;false;plains;1
601;215;121;185;land;false;jungle;1
602;220;173;215;land;false;jungle;1
603;121;231;229;land;false;desert;1
604;227;93;194;land;true;forest;1
605;182;243;166;land;false;desert;1
606;171;233;183;land;false;jungle;1
607;231;49;229;land;false;plains;1
608;215;82;222;land;false;plains;1
609;253;56;232;land;false;forest;1
610;252;206;47;land;false;forest;1
611;73;253;252;land;false;forest;1
612;162;232;146;land;false;forest;1
613;230;53;236;land;false;hills;1
614;254;136;190;land;false;forest;1
615;182;195;180;land;false;forest;1
616;184;253;248;land;false;plains;1
617;149;160;254;land;false;forest;1
618;130;207;224;land;false;jungle;1
619;200;213;198;land;true;forest;1
620;224;145;214;land;true;desert;1
621;78;213;229;land;false;hills;1
622;233;152;249;land;false;jungle;1
623;167;161;237;land;true;forest;1
624;130;192;231;land;false;forest;1
625;225;230;154;land;false;forest;1
626;128;250;136;land;false;forest;1
627;155;160;213;land;false;plains;1
628;167;132;254;land;false;desert;1
629;153;191;207;land;false;plains;1
630;244;169;218;land;false;forest;1
631;202;187;180;land;false;forest;1
632;235;141;148;land;false;forest;1
633;172;193;220;land;false;plains;1
634;200;139;188;land;false;forest;1
635;239;198;243;land;false;desert;1
636;162;129;218;land;false;jungle;1
637;138;220;252;land;false;plains;1
638;211;185;250;land;true;plains;1
639;79;251;205;land;false;plains;1
640;227;248;246;land;false;forest;1
641;175;228;135;land;false;forest;1
642;208;186;206;land;false;plains;1
643;99;254;221;land;false;jungle;1
644;205;229;126;land;true;plains;1
645;223;241;113;land;false;jungle;1
646;201;183;159;land;false;plains;1
647;134;199;171;land;true;forest;1
648;5;253;253;land;true;forest;1
649;98;230;219;land;false;plains;1
650;245;184;153;land;false;jungle;1
651;129;208;218;land;false;plains;1
652;248;153;134;land;false;jungle;1
653;224;186;239;land;false;desert;1
654;133;222;212;land;false;jungle;1
655;240;107;211;land;false;plains;1
656;159;242;185;land;false;desert;1
657;223;235;59;land;false;forest;1
658;88;232;206;land;false;forest;1
659;124;232;205;land;false;hills;1
660;210;224;224;land;false;forest;1
661;178;230;167;land;false;forest;1
662;170;147;225;land;false;forest;1
663;164;147;201;land;true;forest;1
664;232;150;248;land;false;desert;1
665;208;200;240;land;false;plains;1
666;229;120;189;land;false;mountain;1
667;187;164;190;land;false;plains;1
668;178;228;99;land;false;desert;1
669;209;207;100;land;false;forest;1
670;253;118;234;land;false;jungle;1
671;129;199;216;land;false;forest;1
672;202;205;172;land;true;desert;1
673;223;47;249;land;false;desert;1
674;159;177;193;land;false;forest;1
675;219;66;232;land;false;jungle;1
676;139;209;243;land;false;forest;1
677;201;236;197;land;true;plains;1
678;140;246;207;land;false;desert;1
679;198;218;253;land;false;jungle;1
680;63;220;251;land;true;desert;1
681;239;85;238;land;false;forest;1
682;242;168;141;land;false;forest;1
683;249;230;225;land;true;forest;1
684;223;193;178;land;false;desert;1
685;235;214;58;land;true;plains;1
686;237;233;234;land;false;jungle;1
687;191;242;140;land;false;jungle;1
688;253;239;126;land;true;desert;1
689;93;229;198;land;true;desert;1
690;218;181;169;land;false;plains;1
691;224;176;132;land;false;forest;1
692;121;247;231;land;false;plains;1
693;251;143;117;land;false;plains;1
694;199;254;50;land;false;forest;1
695;166;214;155;land;true;mountain;1
696;215;164;172;land;false;plains;1
697;190;190;156;land;false;plains;1
698;230;80;228;land;false;desert;1
699;127;208;226;land;false;plains;1
700;187;205;212;land;false;forest;1
701;208;245;205;land;false;jungle;1
702;132;223;204;land;false;plains;1
703;163;197;209;land;false;forest;1
704;242;122;190;land;false;forest;1
705;166;108;249;land;true;mountain;1
706;112;186;242;land;false;forest;1
707;92;221;228;land;false;desert;1
708;178;147;245;land;false;plains;1
709;251;196;243;land;false;desert;1
710;70;248;213;land;false;jungle;1
711;220;228;154;land;false;desert;1
712;242;218;226;land;false;mountain;1
713;239;242;106;land;false;plains;1
714;232;243;191;land;true;jungle;1
715;160;193;247;land;false;jungle;1
716;242;147;202;land;false;desert;1
717;111;229;213;land;false;plains;1
718;228;134;165;land;false;hills;1
719;224;203;191;land;false;desert;1
720;88;213;223;land;false;forest;1
721;94;196;235;land;false;jungle;1
722;227;159;184;land;false;forest;1
723;252;209;108;land;false;forest;1
724;221;122;183;land;false;forest;1
725;216;125;160;land;true;jungle;1
726;62;248;225;land;false;forest;1
727;229;216;197;land;false;forest;1
728;64;211;252;land;true;jungle;1
729;178;253;175;land;false;plains;1
730;252;242;106;land;false;jungle;1
731;158;179;221;land;false;forest;1
732;247;45;226;land;false;desert;1
733;153;203;221;land;false;forest;1
734;224;243;180;land;false;forest;1
735;143;245;160;land;false;jungle;1
736;106;162;237;land;true;desert;1
737;251;124;164;land;false;jungle;1
738;246;99;227;land;true;mountain;1
739;194;144;166;land;true;forest;1
740;147;193;216;land;false;hills;1
741;248;110;222;land;true;plains;1
742;172;219;167;land;true;jungle;1
743;147;209;169;land;true;plains;1
744;147;204;195;land;false;plains;1
745;209;190;188;land;false;forest;1
746;204;162;190;land;false;jungle;1
747;239;141;133;land;false;forest;1
748;199;139;189;land;true;plains;1
749;142;203;156;land;true;forest;1
750;159;235;109;land;false;desert;1
751;215;52;238;land;false;forest;1
752;127;233;144;land;true;jungle;1
753;212;241;236;land;false;desert;1
754;92;234;191;land;false;plains;1
755;71;210;254;land;false;hills;1
756;95;222;233;land;false;plains;1
757;191;236;129;land;false;jungle;1
758;156;178;225;land;false;desert;1
759;224;133;245;land;false;plains;1
760;219;202;187;land;false;desert;1
761;167;229;222;land;false;plains;1
762;77;198;249;land;false;plains;1
763;209;218;95;land;false;plains;1
764;227;175;121;land;true;jungle;1
765;240;66;236;land;true;jungle;1
766;247;251;59;land;false;forest;1
767;252;59;250;land;false;forest;1
768;196;154;165;land;false;forest;1
769;141;162;208;land;false;plains;1
770;81;193;242;land;true;forest;1
771;252;203;192;land;false;forest;1
772;183;137;222;land;false;jungle;1
773;249;176;79;land;false;desert;1
774;245;233;251;land;true;forest;1
775;209;228;118;land;false;desert;1
776;251;100;228;land;false;forest;1
777;211;60;250;land;true;plains;1
778;168;246;123;land;false;plains;1
779;197;177;198;land;false;plains;1
780;234;201;177;land;false;forest;1
781;148;205;205;land;false;desert;1
782;201;103;249;land;false;jungle;1
783;229;222;145;land;true;jungle;1
784;207;81;223;land;false;jungle;1
785;107;252;154;land;false;jungle;1
786;177;241;218;land;false;desert;1
787;242;248;140;land;false;forest;1
788;234;190;112;land;false;forest;1
789;174;160;183;land;false;forest;1
790;138;247;161;land;false;forest;1
791;124;241;195;land;false;forest;1
792;139;246;127;land;false;plains;1
793;222;219;199;land;false;hills;1
794;251;211;220;land;false;forest;1
795;209;163;146;land;false;forest;1
796;238;237;78;land;false;forest;1
797;177;122;246;land;false;plains;1
798;238;240;247;land;false;forest;1
799;223;126;243;land;false;plains;1
800;210;252;230;land;false;forest;1
801;157;131;215;land;false;jungle;1
802;196;166;189;land;false;jungle;1
803;173;199;200;land;false;forest;1
804;224;136;250;land;false;plains;1
805;77;248;179;land;false;plains;1
806;237;190;154;land;false;desert;1
807;87;213;216;land;false;hills;1
808;129;188;221;land;false;plains;1
809;172;209;144;land;true;jungle;1
810;191;239;111;land;false;desert;1
811;240;253;50;land;false;desert;1
812;190;254;228;land;false;forest;1
